"dataset_id","originalScientificName","n_interpreted","interpreted","aphiaids","url"
"2ff9fccd-c762-4d09-80ad-7403c93241f6","Goniadidae",17,"Amphinomidae;Dorvilleidae;Eunicea;Eunicidae;Euphrosinidae;Goniadidae;Histriobdellidae;Ichthyotomidae;Lacydoniidae;Lumbrineridae;Nephtyidae;Oenonidae;Onuphidae;Sphaerodoridae;Spintheridae;Tomopteridae;Typhloscolecidae","953;954;956;957;958;959;960;961;962;963;965;966;967;971;972;973;22610","https://ipt.biodiversidad.co/sibm/resource?r=coleccion_anelidos_cbumag"
"2ff9fccd-c762-4d09-80ad-7403c93241f6","Maldanidae",2,"Maldanidae;Opheliidae","923;924","https://ipt.biodiversidad.co/sibm/resource?r=coleccion_anelidos_cbumag"
"2ff9fccd-c762-4d09-80ad-7403c93241f6","Onuphidae",10,"Dorvilleidae;Eunicidae;Flabelligeridae;Histriobdellidae;Ichthyotomidae;Lumbrineridae;Oenonidae;Onuphidae;Oweniidae;Sternaspidae","965;966;967;971;972;973;974;975;976;22610","https://ipt.biodiversidad.co/sibm/resource?r=coleccion_anelidos_cbumag"
"2ff9fccd-c762-4d09-80ad-7403c93241f6","Orbiniidae",2,"Orbiniidae;Orbiniinae","902;152294","https://ipt.biodiversidad.co/sibm/resource?r=coleccion_anelidos_cbumag"
"2ff9fccd-c762-4d09-80ad-7403c93241f6","Sigalionidae",3,"Chrysopetalidae;Hesionidae;Sigalionidae","943;944;946","https://ipt.biodiversidad.co/sibm/resource?r=coleccion_anelidos_cbumag"
"56ec9691-75c7-4d30-bd66-773e05ca98d8","Enoplida",2,"Enoplida;Monhysterida","2139;2141","https://ipt.biodiversidad.co/sibm/resource?r=coleccion_nematodos_cbumag"
"0569339f-a376-42f4-8453-49ab9932713d","Ceratocephale",2,"Ceratocephale;Ceratocephale papillata","129371;1324524","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Chaetopteridae",2,"Chaetopteridae;Chaetopterus","918;129229","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Chrysopetalidae",2,"Chrysopetalidae;Chrysopetalum","944;129235","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Leodamas",2,"Leodamas;Leodamas rubrus","325863;1346052","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Lepidonotus",2,"Lepidonotus;Polychaeta","883;129496","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Magelonidae",2,"Magelonidae;Maldanidae","914;923","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Maldane",2,"Maldane;Maldane sarsi","129352;130305","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Maldanidae",2,"Maldanidae;Rhodine","923;129363","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Nephtyidae",3,"Haplotaxida;Nephtyidae;Syllidae","948;956;2118","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Scolelepis",2,"Scolelepis;Scolelepis (Scolelepis)","129623;152338","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Sigalionidae",2,"Leanira;Sigalionidae","943;129590","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Sternaspidae",6,"Ampharetidae;Caulleryaspis;Mauretanaspis;Petersenaspis;Sternaspidae;Terebellidae","974;981;982;724755;724758;1454340","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Strelzovia",2,"Aricidea (Strelzovia);Aricidea (Strelzovia) ramosa","732570;886757","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"0569339f-a376-42f4-8453-49ab9932713d","Thelepus",2,"Thelepus;Thelepus setosus","129714;131544","https://ipt.biodiversidad.co/sibm/resource?r=coleccionanelidosmhnmc"
"a8a53c97-b62e-4982-89a5-520cfa92ce65","Aspidosiphon",2,"Aspidosiphon;Aspidosiphonidae","1644;136019","https://ipt.biodiversidad.co/sibm/resource?r=coleccionsipmhnmc"
"f98a08db-b2af-4fb9-8735-1b2af9117742","Maldanidae",2,"Maldanidae;Platyhelminthes","793;923","https://ipt.biodiversidad.co/sibm/resource?r=expedicion-antartica_invertebrados"
"f98a08db-b2af-4fb9-8735-1b2af9117742","Nematoda",2,"Nematoda;Nematoda incertae sedis","799;22945","https://ipt.biodiversidad.co/sibm/resource?r=expedicion-antartica_invertebrados"
"f98a08db-b2af-4fb9-8735-1b2af9117742","Nemertea",3,"Nematoda;Nemertea;Nemertea incertae sedis","799;146899;152391","https://ipt.biodiversidad.co/sibm/resource?r=expedicion-antartica_invertebrados"
"0abb8cc1-8651-4213-aff3-2153d14ac322","Notospermus",2,"Baseodiscus;Notospermus","122370;122375","https://ipt.biodiversidad.co/sibm/resource?r=guscintas"
"a0c77508-4641-43f2-b194-cab3386d9e02","Aplysina cauliformis",2,"Aplysina cauliformis;Aplysina insularis","169642;169655","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Aplysina insularis",2,"Aplysina insularis;Clathria (Thalysias) venosa","169655;196879","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Clathria venosa",2,"Clathria (Thalysias) venosa;Colpophyllia natans","196879;289697","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Colpophyllia natans",2,"Colpophyllia natans;Dichocoenia stokesii","289697;289807","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Dichocoenia stokesii",2,"Dichocoenia stokesii;Pseudodiploria clivosa","289807;828326","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Diploria strigosa",2,"Erythropodium;Pseudodiploria strigosa","267422;718718","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Erythropodium",2,"Erythropodium;Favia fragum","207432;267422","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Favia fragum",2,"Favia fragum;Iotrochota arenosa","207432;240545","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Iotrochota arenosa",2,"Iotrochota arenosa;Madracis auretenra","240545;430664","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Madracis decactis",2,"Madracis decactis;Meandrina meandrites","287107;289232","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Meandrina meandrites",2,"Meandrina meandrites;Millepora complanata","287421;289232","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Millepora complanata",2,"Millepora complanata;Niphates erecta","166776;287421","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Niphates erecta",2,"Niphates erecta;Palythoa","166776;205785","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Palythoa",2,"Palythoa;Porites astreoides","205785;288889","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Porites astreoides",2,"Porites astreoides;Siderastrea radians","207517;288889","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Siderastrea radians",2,"Siderastrea radians;Siderastrea siderea","207516;207517","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Siderastrea siderea",2,"Siderastrea siderea;Solenastrea bournoni","207516;291054","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"a0c77508-4641-43f2-b194-cab3386d9e02","Solenastrea bournoni",2,"Solenastrea bournoni;Xestospongia muta","166894;291054","https://ipt.biodiversidad.co/sibm/resource?r=moam_260_macroinvertebrados"
"81fb1b7f-edae-4e71-ac26-a3604a296eeb","Pseudosonsinotrema chabaudi",2,"Pseudopecoelus tortugae;Pseudosonsinotrema","419220;1389705","https://ipt.biodiversidad.co/sibm/resource?r=udea_pecet_helmintos"
"e39be6ef-3c91-4e97-baee-2b23ea59808e","Aglaothamnion",2,"Aglaothamnion;Aglaothamnion herveyi","143825;373041","https://ipt.biodiversidad.co/sibm/resource?r=unal_algas-coral_seaflower_2018"
"e0b19500-a6b0-44dd-ba09-f492c4fe4fa4","Dasya",2,"Dasya;Dasya caraibica","143870;146356","https://ipt.biodiversidad.co/sibm/resource?r=unal_algas_seaflower_2018"
"e0b19500-a6b0-44dd-ba09-f492c4fe4fa4","Gayliella",3,"Gayliella;Gayliella mazoyerae;Gayliella taylorii","369670;377236;377239","https://ipt.biodiversidad.co/sibm/resource?r=unal_algas_seaflower_2018"
"e0b19500-a6b0-44dd-ba09-f492c4fe4fa4","Griffithsia",2,"Griffithsia;Griffithsia schousboei","143841;144589","https://ipt.biodiversidad.co/sibm/resource?r=unal_algas_seaflower_2018"
"e0b19500-a6b0-44dd-ba09-f492c4fe4fa4","Sphacelaria",2,"Sphacelaria;Sphacelaria rigidula","144272;145902","https://ipt.biodiversidad.co/sibm/resource?r=unal_algas_seaflower_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Actitis macularius",2,"Actitis macularius;Calidris bairdii","159048;159081","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Calidris minutilla",2,"Calidris alba;Calidris minutilla","159054;159084","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Charadrius semipalmatus",2,"Charadrius semipalmatus;Vanellus chilensis","159126;366839","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Charadrius wilsonia",2,"Charadrius semipalmatus;Charadrius wilsonia","159126;366844","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Egretta thula",2,"Butorides striata;Egretta thula","159116;212661","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Fregata magnificens",2,"Fregata magnificens;Sula leucogaster","212597;343999","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Larus atricilla",2,"Larus atricilla;Sterna maxima","137163;159074","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Numenius phaeopus",2,"Charadrius collaris;Numenius phaeopus","159040;366857","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Oceanodroma tethys",2,"Larus atricilla;Oceanodroma tethys","159074;343969","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Pelecanus occidentalis",2,"Pelecanus occidentalis;Phalacrocorax brasilianus","343935;343939","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"29271d9a-c768-4928-accc-7d61a52185d7","Phalacrocorax brasilianus",2,"Fregata magnificens;Phalacrocorax brasilianus","343939;343999","https://ipt.biodiversidad.co/sibm/resource?r=uptc_aves-reptiles_pacifico_2018"
"d166642a-5670-46e5-a4de-88554adc5073","Gaetanus tenuispinus (Sars G.O., 1900)",2,"Gaetanus pungens;Gaetanus tenuispinus","237965;342623","https://ipt.biodiversity.aq/resource?r=antarctic_biblio_copepoda"
"f6605170-7d13-4f65-961f-bd322e848d7f","Polynoidae",2,"Harmothoe;Polynoidae","939;129491","https://ipt.biodiversity.aq/resource?r=bas_jr17003a_polychaetes"
"1e1704af-41b4-4d48-b69f-5807d02a7e58","Echinopsolus",2,"Echinopsolus;Echinopsolus mollis","174090;848298","https://ipt.biodiversity.aq/resource?r=bas_jr275_holothuroidea"
"1e1704af-41b4-4d48-b69f-5807d02a7e58","Peniagone",2,"Peniagone;Peniagone incerta","123515;183340","https://ipt.biodiversity.aq/resource?r=bas_jr275_holothuroidea"
"bc004aa7-fb6f-433f-a783-5c05b4e2cd15","Leptognathia",3,"Leptognathia;Leptognathia breviremis;Leptognathia breviremoides","136229;136431;247571","https://ipt.biodiversity.aq/resource?r=baso_crustacea_tanaidacea"
"f8d5bd7b-6e04-408d-acee-81053c45d2be","Coperonus frigida",2,"Coperonus frigida;Coulmannia frigida","175096;175120","https://ipt.biodiversity.aq/resource?r=mna_isopoda"
"6af80242-edfd-4dd2-b957-8e715789e479","Abatus agassizii",2,"Sterechinus neumayeri;Trematomus newnesi","160831;234628","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Aglaophamus ornatus",2,"Barrukia cristata;Priapulida","101063;174308","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Ammotrypane breviata",2,"Levinsenia gracilis;Limopsis hirtella","130578;197232","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Amphitritinae",2,"Austrolaenilla setobarba;Foraminifera","1410;174411","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Ascoseira mirabilis",2,"Adenocystis utricularis;Himantothallus grandifolius","325420;325517","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Bivalvia",3,"Gastropoda;Nacella concinna;Polyplacophora","55;101;197296","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Capitellidae",3,"Flabelligeridae;Spionidae;Stercorarius","913;976;137051","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Catharacta",3,"Larus dominicanus;Macronectes giganteus;Thysanoessa macrura","212624;212636;236219","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Catharacta lonnbergi",2,"Phalacrocorax atriceps;Stercorarius maccormicki","225759;422607","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Chinodraco rastrospinosus",2,"Chaenodraco wilsoni;Champsocephalus gunnari","234609;234797","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Cirratulidae",4,"Eunicidae;Opheliidae;Orbiniidae;Phyllodocidae","902;924;931;966","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Copepoda",2,"Nematoda;Tanaidacea","799;1133","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Cumacea",2,"Copepoda;Polynoidae","939;1080","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Daption capense",3,"Macronectes giganteus;Pygoscelis antarcticus;Pygoscelis papua","212636;225777;225783","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Delesseria lancifolia",2,"Curdiea racovitzae;Myriogramme manginii","325488;494960","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Desmarestia menziessi",2,"Adenocystis utricularis;Desmarestia antarctica","325420;325497","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Euphasia superba",6,"Bovallia gigantea;Leptonychotes weddellii;Nacella concinna;Notothenia coriiceps;Pycnogonida;Trematomus newnesi","1302;195932;197296;234628;234679;237137","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Gammaridea",2,"Decapoda;Isopoda","1130;1131","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Gastropoda",4,"Cumacea;Oligochaeta;Ophiacantha antarctica;Tanaidacea","1133;1137;2036;393552","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Georgiella confluens",2,"Curdiea racovitzae;Paraglossum lancifolium","325488;499029","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Lepidonotothen larseni",4,"Gobionotothen gibberifrons;Myctophidae;Notothenia rossii;Protomyctophum","125498;125832;234704;234840","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Lepidonotothen nudifrons",6,"Gobionotothen gibberifrons;Harpagifer antarcticus;Nototheniops larseni;Protomyctophum;Trematomus bernacchii;Trematomus newnesi","125832;234628;234704;234802;234825;313400","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Lumbrineridae",2,"Maldanidae;Spionidae","913;923","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Lumbrineris",2,"Flabehlersia induta;Vaunthompsonia meridionalis","181893;1450540","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Maldanidae",4,"Cirratulidae;Nematoda;Opheliidae;Paraonidae","799;903;919;924","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Monostroma hariotti",2,"Arctocephalus gazella;Lambia antarctica","231404;325571","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Myriogramme mangini",2,"Palmaria decipiens;Trematocarpus antarcticus","325542;377122","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Nacella concinna",4,"Aequiyoldia eightsii;Laternula elliptica;Psychroteuthis glacialis;Thracia meridionalis","197217;197467;325312;868255","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Nematoda",5,"Gastropoda;Nacella concinna;Polychaeta;Priapulida;Stegocephalidae","101;883;101063;101408;197296","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Neobucinum eatoni",2,"Aglaophamus trissophyllus;Nacella concinna","173693;197296","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Nephtydae",2,"Maldanidae;Terebellidae","923;982","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Notothenia neglecta",2,"Mirounga leonina;Pygoscelis antarcticus","225783;231413","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Oceanites oceanicus",3,"Daption capense;Pagodroma nivea;Phalacrocorax atriceps","212640;225759;225772","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Opheliidae",3,"Maldanidae;Polynoidae;Terebellidae","923;939;982","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Orbiniidae",3,"Apistobranchidae;Paraonidae;Polynoidae","903;912;939","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Palmaria decipiens",3,"Delisea pulchra;Myriogramme manginii;Pachymenia orbicularis","325495;325540;494960","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Pantoneura plocamioides",2,"Georgiella confluens;Palmaria decipiens","325510;325542","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Paraonidae",3,"Orbiniidae;Sabellidae;Spionidae","902;913;985","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Parbolasia corrugatus",2,"Opisthobranchia;Paraserolis polita","261921;382226","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Phalacrocorax atriceps",3,"Daption capense;Oceanites oceanicus;Pygoscelis papua","137190;212640;225777","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Phoxocephalidae",4,"Aphelochaeta cincinnata;Caulleriella;Eusiridae;Oediceroides lahillei","101380;129241;237023;1317120","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Plocamiun coccineum",2,"Curdiea racovitzae;Trematocarpus antarcticus","325488;377122","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Pydoscelis antarctica",2,"Larus dominicanus;Megaptera novaeangliae","137092;212624","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Sabellidae",3,"Ampharetidae;Nereididae;Opheliidae","924;981;22496","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Sarcodia montagneana",2,"Plocamium cartilagineum;Porphyra plocamiestris","145782;325557","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Scolelepis",2,"Ophelina breviata;Syllides","129679;130502","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Sterechinus neumayeri",7,"Abatus agassizii;Isopoda;Leptonychotes weddellii;Ophionotus victoriae;Phalacrocorax atriceps;Porifera;Terebellidae","558;982;1131;160759;173593;195932;225759","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Sterna vittata",3,"Larus dominicanus;Sarcodia montagneana;Stercorarius","137051;212624;213975","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Syllidae",2,"Lumbrineridae;Sphaerodoridae","957;967","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Tanaidacea",2,"Bivalvia;Nacella concinna","105;197296","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Terebellidae",3,"Anthozoa;Sabellidae;Syllidae","948;985;1292","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Thalassiosira",2,"Cnemidocarpa verrucosa;Navicula","149142;173893","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Trematomus scotii",2,"Lepidonotothen squamifrons;Trematomus newnesi","234628;234788","https://ipt.biodiversity.aq/resource?r=saambl"
"6af80242-edfd-4dd2-b957-8e715789e479","Waldekia obesa",2,"Exogone;Phoxocephalidae","101403;129654","https://ipt.biodiversity.aq/resource?r=saambl"
"fa8ee269-74a6-4e52-b576-fcf023e90f9e","Larvaceans",2,"Siphonophorae;Tunicata","1371;146420","https://ipt.biodiversity.aq/resource?r=zoo_moc"
"ca816ed5-be34-46d6-8e78-9bebcab8451a","Chaetognaths",6,"Amphipoda;Copepoda;Euphausia superba;Gastropoda;Metridia gerlachei;Mysida","101;1080;1135;149668;236217;344689","https://ipt.biodiversity.aq/resource?r=zooabund_nbp"
"ca816ed5-be34-46d6-8e78-9bebcab8451a","Copepodaite",4,"Copepoda;Gaetanus tenuispinus;Metridia gerlachei;Polychaeta","883;1080;237965;344689","https://ipt.biodiversity.aq/resource?r=zooabund_nbp"
"ca816ed5-be34-46d6-8e78-9bebcab8451a","Euphausia triacantha",2,"Euphausia crystallorophias;Euphausia triacantha","236216;236220","https://ipt.biodiversity.aq/resource?r=zooabund_nbp"
"c63c3786-55b3-4b16-90df-455d3f759e39","Bodianus pulchellus",2,"Acanthurus tractus;Bodianus pulchellus","273540;301914","https://ipt.iobis.org/caribbeanobis/resource?r=biodiversityassociatedtogaspipelines"
"c63c3786-55b3-4b16-90df-455d3f759e39","Bodianus rufus",2,"Acanthurus tractus;Bodianus rufus","273541;301914","https://ipt.iobis.org/caribbeanobis/resource?r=biodiversityassociatedtogaspipelines"
"807fbba6-843c-48af-9e94-ee92280c1ae2","Caecum",3,"Caecum;Caecum donmoorei;Caecum pulchellum","137718;160149;532483","https://ipt.iobis.org/caribbeanobis/resource?r=historicalmolluscsriolagartomexico"
"807fbba6-843c-48af-9e94-ee92280c1ae2","Cerithium",2,"Cerithium eburneum;Cerithium muscarum","419521;419523","https://ipt.iobis.org/caribbeanobis/resource?r=historicalmolluscsriolagartomexico"
"807fbba6-843c-48af-9e94-ee92280c1ae2","Crepidula",2,"Crepidula;Crepidula convexa","137722;160228","https://ipt.iobis.org/caribbeanobis/resource?r=historicalmolluscsriolagartomexico"
"807fbba6-843c-48af-9e94-ee92280c1ae2","Haminoea",2,"Haminoea;Haminoea succinea","138054;420526","https://ipt.iobis.org/caribbeanobis/resource?r=historicalmolluscsriolagartomexico"
"807fbba6-843c-48af-9e94-ee92280c1ae2","Laevicardium",2,"Laevicardium mortoni;Laevicardium serratum","156782;381803","https://ipt.iobis.org/caribbeanobis/resource?r=historicalmolluscsriolagartomexico"
"807fbba6-843c-48af-9e94-ee92280c1ae2","Odostomia",2,"Odostomia;Odostomia pocahontasae","138413;566329","https://ipt.iobis.org/caribbeanobis/resource?r=historicalmolluscsriolagartomexico"
"807fbba6-843c-48af-9e94-ee92280c1ae2","Polymesoda",2,"Polymesoda;Polymesoda floridana","415847;549663","https://ipt.iobis.org/caribbeanobis/resource?r=historicalmolluscsriolagartomexico"
"807fbba6-843c-48af-9e94-ee92280c1ae2","Tampaella",2,"Tampaella paramera;Tampaella tampaensis","849095;878385","https://ipt.iobis.org/caribbeanobis/resource?r=historicalmolluscsriolagartomexico"
"276ed073-6021-4436-927a-eeaca637a905","Jorunna spazzola",2,"Jorunna;Jorunna spazzola","138098;420601","https://ipt.iobis.org/caribbeanobis/resource?r=seaslugs_golfofmexico"
"178270b9-6fca-41f0-8322-e195fca69f13","Lissodendoryx (Anomodoryx) sp.",2,"Lissodendoryx;Lissodendoryx (Anomodoryx)","131930;132141","https://ipt.iobis.org/indobis/resource?r=marine_sponges_gom"
"178270b9-6fca-41f0-8322-e195fca69f13","Lissodendoryx sp.",2,"Lissodendoryx;Lissodendoryx (Waldoschmittia)","131930;132142","https://ipt.iobis.org/indobis/resource?r=marine_sponges_gom"
